,oscillator,ID,jacobian
929,True,5459497705427087634,"[ -603.06974169    25.88403045   -69.3542296    205.93123227
  -206.04690923  1113.07677869     0.           180.16287879
 -2184.59476171]"
930,True,6464221466309187437,"[ -404.65169809  1443.09776851   801.41786677    -3.03437333
  -522.10356744  -291.40076019   367.17375969 -1212.48372803
  -673.60207113]"
931,True,6951041575657669114,"[-1779.89302407    71.38287906  -192.78925604    89.5794395
   -72.11415063   135.13658219   -42.68230779    36.4227111
  -179.86471592]"
932,True,3765890063904091097,"[ -81.05621938  480.07671531  222.08983174   83.62066648 -626.20870152
  -98.7724132    88.10081857 -383.6932377  -305.89490447]"
933,True,2102229741140652923,"[   48.4996298      9.81421395     0.           -29.5484262
   -21.63358443   630.85106254    61.78571943    27.54326967
 -1261.70212508]"
934,True,4987605819640029097,"[-324.42860444   68.00516316  -22.00687024  649.61693428 -121.11646413
   -5.47651417 -815.35327412  121.11646413  -26.97938718]"
935,True,3813881039341287136,"[-204.30458394  359.27389701   76.98930467   36.04448552 -148.13221407
  -72.34926814    5.05937251    0.           -9.94640635]"
936,True,7802378945759616546,"[-308.78328446   30.13581229   27.19966554   16.24588104   -3.67596121
    0.           97.07581251  -48.95939798   44.22271494]"
937,True,9145866102044073392,"[ -83.30830102  235.66434557    0.          159.21075041 -329.62016013
  -44.08856391    7.40585162    0.           -8.10911085]"
938,True,963878470071000359,"[-108.86592666  163.03205329  134.34215208   63.97932691 -163.03205329
  -73.98570501  101.54960945  -94.60491746 -134.34215208]"
939,True,5651246231783563200,"[-11.47356277  11.30810388   0.          11.47356277 -42.15140788
   1.53035294 -40.17247124  42.15140788  68.78594531]"
940,True,7830923987879975174,"[ -39.17546484   -4.65742577   15.37062415 -111.19520923   21.25674833
    6.53658098    0.           12.91045666  -15.37062415]"
941,True,7747219122622671947,"[-334.89432589   28.54436682  -33.22002054  501.48161568  -28.54436682
   55.72017952 -202.50143082  -12.65641083   33.28213526]"
942,True,2724777771626584803,"[-354.46510925   19.20211628   -0.50002269 -374.0905886  -121.71902146
   46.01705946  377.49866017   74.5996912   -45.51703678]"
943,True,6672678648035893339,"[-297.10580028  833.7890394   265.62792599  205.40900903 -857.28616021
    0.           36.4643635  -373.24345362 -219.81841998]"
944,True,4183116225865877024,"[-193.98647415   12.21336986  -28.72665963  801.35091974 -143.27894809
   89.03899108 -797.98801004  137.17226316  -89.03899108]"
945,True,5806052760044529286,"[-205.43087866  -31.72044247   39.16602559  -79.54293105   22.55603301
  -23.15111073  163.46822946   32.69364589  -39.16602559]"
946,True,4903412013314513294,"[-982.1698808    60.72514636 -101.80978242  461.13199374  -36.47697459
   76.25521051 -395.25015468   12.22880282  -20.94050093]"
947,True,8251690869523490365,"[ -9.67386574  18.29684167   0.           0.         -18.29684167
   6.26505291 -51.38949816  18.29684167 134.41417232]"
948,True,3771793103126316432,"[ 4.49038324e+01  2.63968310e-01  3.04007344e+02  6.00876706e-01
 -7.66758002e+00  0.00000000e+00  3.70180586e+01 -2.48560880e+02
 -7.50217183e+02]"
949,True,4567482910142623933,"[-258.29295298  -59.25081112    9.28296006 -505.14461485 -201.14506319
   -7.23505549  519.42551424  103.88510285  -46.79825581]"
950,True,8547189957135187585,"[-1348.66927675     0.           -70.22933388    35.37262121
   -22.59935384   -12.55519658     0.            22.59935384
   -31.84966443]"
951,True,8349448452343283819,"[-4.05481817e+01  2.82226372e+00  2.55251617e+03  2.27296601e+00
 -5.96640328e+00  0.00000000e+00  9.98742785e+01 -5.38031819e+02
 -2.85142274e+03]"
952,True,8282623193041217207,"[-6.07283593e+00  0.00000000e+00  4.20090125e-01  1.33776256e+02
 -2.78653611e+02  7.34314366e+01 -6.51029282e+02  8.63869358e+01
 -6.20758281e+00]"
953,True,8412079200712356654,"[-740.23955167  276.04036844   22.68330164  425.36435061 -147.38624074
  -15.24836285    0.           63.50579318  -42.42107224]"
954,True,6139610304348167229,"[ -14.14923742    0.           23.17796004 -100.9169291  -717.48269428
  305.98249806    0.          347.23473049  -84.13196624]"
955,True,2225420901720643044,"[ -22.80734419  444.8100586   244.10574709    0.         -384.08075884
  121.66787212   11.40367209 -230.50371682 -859.60485888]"
956,True,8614557375333726009,"[-12.82259426   7.89549203   0.          12.82259426 -32.18069689
   1.92356014 -75.39632546  32.18069689  64.40079012]"
957,True,5508560780513996889,"[-497.61024927    0.           25.53051203  537.12201106 -253.18726105
  -55.09379976 -536.35378495   73.91295816 -144.89095893]"
958,True,7642242190851542852,"[-1.71697187e+01  5.87454191e+01  3.27010920e+03  0.00000000e+00
  5.02009480e-01  4.03001759e+00  1.88136275e+02 -1.21426791e+02
 -5.65697802e+03]"
959,True,7172111413097019668,"[-91.45437476  66.69539165  18.23203235  34.36377008 -84.39817025
 -46.88787236  17.61727919   0.         -22.61795741]"
960,True,4027988369515984836,"[ -15.13777389    1.57333277    0.          -24.54251749   -9.50939104
    6.60395866 -362.99634496    1.57333277   31.35390291]"
961,True,271532391359556881,"[-118.45554173  614.27441345  329.96539599  118.45554173 -623.03219028
 -307.23378423   66.71803663 -296.96885639 -175.53296261]"
962,True,7152343814550154640,"[ 17.49715806  -4.46743787   0.           0.          -7.18054877
  33.90091679   6.5287035    0.         -67.80183358]"
963,True,6604430426021663343,"[ 34.90804491   0.          17.46430898   0.61052876  -5.45022985
   0.           0.           5.45022985 -12.30825216]"
964,True,670814445969862771,"[  -38.7538093     32.79766186  1691.18954704     0.
    33.64193748    24.17891046   109.28341549  -936.14966881
 -2199.7236847 ]"
965,True,7726371812369417079,"[   -5.48735503   312.54509559     0.           242.08871442
 -1051.58858454  -232.66031399     5.48735503     0.
    -4.28323787]"
966,True,4379974903537322167,"[ 47.11655526  -2.03976256   0.          10.19881282 -34.51924719
   0.           0.         -61.97903086 -54.74335589]"
967,True,6162808881944682756,"[-411.37134992  202.27553416  -12.83682754   92.57174761  -15.2571303
    1.21035551   23.51755579    0.           -9.68653901]"
968,True,6410794013164277090,"[-110.17250922   18.05988196   29.20849802  -64.58396791   47.16462176
    0.           64.58396791   12.91679358  -29.20849802]"
969,True,8949796358410381103,"[-351.935668    127.06248396  -25.31806174  297.1800372  -127.06248396
   28.55402857 -242.4244064     0.           28.50582034]"
970,True,1610874938950151973,"[ -32.05282097   14.3475929    -3.22426491 -164.85882107  -32.97176421
   61.95571617   29.01838421    0.          -27.75359317]"
971,True,6316149277338399487,"[-393.93211834   89.88193718  -19.30591118  198.33783396  -44.94096859
   22.03753711 -198.33783396    0.           31.05566807]"
972,True,6658817570015741653,"[-574.26566128  780.35621128  903.44126891  117.4655097  -410.97944264
 -236.04536593  295.53302065 -387.72797879 -667.39590298]"
973,True,1367004447552686332,"[-131.99252003  165.48133529   21.55222091   52.80678431  -87.54001926
    0.            0.            9.59870323  -15.175318  ]"
974,True,113896231235664301,"[ 445.84686064    5.21717042   61.88448292    5.5486117   -20.12894668
    0.         -409.29225636 -277.3409206  -235.42984044]"
975,True,4906779138647958162,"[-10.51363323  -9.07048131   9.59575817   0.         -15.66771453
   9.59575817   4.7043486    0.          -9.59575817]"
976,True,61929050524142936,"[ -34.01841201    7.63770925   13.02426446    2.34272277   -6.98642355
    0.            2.34272277 -178.56468885   -6.52789582]"
977,True,319915732650885514,"[-15.35796761   4.81930011   0.          15.35796761 -11.97003873
 -44.72856399  15.35796761   0.         -10.62258528]"
978,True,4281785343521180731,"[-501.53232176   37.55893403  -55.72581353  -81.2999497   -16.25998994
    3.14914893 -293.49104607  -22.99437099   12.34768173]"
979,True,2620367440859561060,"[-277.67226617    8.42805929  -33.22115895  277.67226617  -43.97077588
  844.58322519 -298.99043057   35.54271659 -799.0578937 ]"
980,True,2923179418286501722,"[-90.63713861 130.48730907  74.27727238  35.33460827 -74.59640939
 -64.563901     0.           8.29931497  -7.92904849]"
981,True,5501180925257786172,"[-73.09534991  70.22329214  -4.64094708  41.7685237  -35.11164607
  11.98577562 -41.7685237    0.          47.83624947]"
982,True,1999902033186135947,"[-163.04232891    0.            9.32448187   85.57717377  -48.3637551
    4.84743938 -231.10375367   48.3637551   -60.55659482]"
983,True,5303281039197921236,"[-205.76732089  262.20423161   29.77550997   80.01837104 -141.82156355
   -5.95524875   24.71442361    0.          -14.11478755]"
984,True,2379219616830890213,"[ -29.86217088   -1.57269554    8.51288324 -143.61646462    5.16600802
   41.60392052   -1.42172039   17.73351273  -51.61384096]"
985,True,1931632891800048294,"[ 241.76752547   57.46901114    5.49719607 -228.63420105 -316.12101903
 -139.16262694   20.39819848    4.0796397    -5.28068305]"
986,True,7114166884940751834,"[ -199.36309897    -4.37780475   -13.29422851    39.93301417
   -15.94300848    13.29422851 -1486.27239594  -143.83886092
  -184.40412964]"
987,True,4929766928711208994,"[-7.64062175e+01 -4.34837354e-01  8.60577178e+02  1.39629897e+01
 -9.26121025e+00  0.00000000e+00  1.39629897e+01  0.00000000e+00
 -1.76710337e+02]"
988,True,6785935960492270771,"[ -18.71112519  -26.24544696   60.13479589 -131.22723479  -26.24544696
   55.66593898    6.0959705    26.24544696  -54.08804866]"
989,True,3403321535160026834,"[-358.84013047    0.          195.86554441  808.51409977 -146.22050808
   12.75534225 -402.42846098   12.76030167 -527.09296842]"
990,True,182054618893493029,"[-13.96271291   0.           7.20496026 -41.43077513  65.72910959
   7.20496026   0.           1.37215462  -7.20496026]"
991,True,8311863330109130167,"[ -89.36729845   -6.73369088   19.58890393    0.          -44.51401448
  155.46201256   33.66845439  -96.11466235 -177.90568149]"
992,True,30546110481595102,"[-118.21100046   60.6297644   -11.453473      0.          -33.76030128
   26.44089656 -179.94066068   33.76030128   30.36379524]"
993,True,8592485574381597810,"[-373.91304486  904.41262069  461.68698605   36.95224301 -452.20631035
  -11.29921312  373.91304486 -891.04607698 -934.11415813]"
994,True,8069514604922562562,"[ -20.1929592     0.           40.50156578   20.1929592  -231.16445954
 -128.42469975   -9.71207823 -104.62333175   58.46849843]"
995,True,5438397471090455896,"[ -14.65177375    0.           10.33886754   14.13045026 -211.51305377
   13.75096188  -30.70884903  101.16833226  256.27329248]"
996,True,4641770416585228373,"[ -33.33583357    6.23403599    9.91948623 -162.48883316  205.40518829
  139.19342974  203.9028062  -205.40518829 -143.14286278]"
997,True,4235846110775334679,"[-1011.76859111   130.94262962  -110.84614103  2009.38386039
  -501.68854922    -6.52994321  -997.61526928   207.51359276
   -17.62763281]"
998,True,1179169848008666929,"[-14.62561161  -5.03983635   0.         -77.32335219 -30.62330582
  12.56879996 161.85507051  25.08354354 -25.13759993]"
999,True,7214131685367294282,"[-221.3737914    29.5298166     6.99458983    0.63735281  -18.87002628
   79.42278218   31.39882295   18.87002628   -6.99458983]"
1000,True,7700169624256180983,"[-453.44585983  492.74210334  320.36024088  465.26489977 -512.8310769
 -320.36024088   62.29131679  -87.93212427  -60.01172101]"
1001,True,1675592496486906779,"[-1.78706596e+01  1.82695636e+00  0.00000000e+00  2.00439427e-01
 -1.78219777e+02  3.93274833e+01 -2.47144399e+02  1.76392820e+02
 -3.35176423e+01]"
1002,True,9016332059806955369,"[-426.43842502    9.97372395   -4.5598624   382.22298395  172.26406355
  185.78694029 -432.09160372 -119.62209628 -282.51322544]"
1003,True,989059919295172664,"[-533.04835052  115.32276293   36.26363713  426.60322713 -276.60778563
   47.40035857 -213.30161356  145.32629169  -72.66257666]"
1004,True,4204156183679511450,"[-220.47243397    0.          115.21523479   57.99663555  -68.9578133
  -47.53461587  162.47579843   13.88578573 -107.50090938]"
1005,True,8713584393663585939,"[-396.54039855   12.69549159  -43.7713584   553.11816451  -51.76553345
  131.18538313 -351.92797528   10.20582595  -87.41402472]"
1006,True,2010859083497292225,"[-155.16876424   -7.32834598    7.27750199    0.          -31.33751308
    7.83616017    5.02792358    0.          -15.11366216]"
1007,True,1850728855181039137,"[-174.02011254  365.44491904   -9.42756532    8.38465459 -143.75186478
    8.97637445    0.            3.21273854   -8.97637445]"
1008,True,486238427677880886,"[-481.14901792 -109.15549209   -2.87391622  -50.1824466   -10.03648932
    3.48691949    5.13761137    0.           -3.48691949]"
1009,True,8251229939644309035,"[-533.70744033   36.70023094   -6.02244716  533.70744033  -65.38037351
   14.59740854 -518.77070799   65.38037351  -66.21615116]"
1010,True,1721133235197636315,"[-431.29549385  -14.14717884  162.88352877 -441.95070927  -12.03959505
  128.92279106  409.10077339  -62.20336796  -80.01306813]"
1011,True,8088737730264321784,"[ -29.79280632    0.            2.62441211 -101.57662459  -20.31532492
   93.48966444  -70.40253633   34.74491782 -113.18161633]"
1012,True,6775789860917286007,"[  -6.24610265    4.03962352    0.            6.24610265  -94.28305891
   42.38389461 -988.84992263   45.12171769 -109.87221363]"
1013,True,3707451593448440708,"[-193.2673315   125.71932246   19.39649669  117.16012284 -125.71932246
    0.          152.21441732 -605.14997389 -419.05628939]"
1014,True,5838528362289405359,"[ -46.24863058  232.81450354   -5.13873673  138.41406684 -734.27247269
 -111.86790971    0.           50.09984857   -4.77260544]"
1015,True,1005026142443160016,"[ -67.07633662  289.17181119  157.10213986  -17.41421334 -242.67957877
 -152.98115064  134.15267324 -738.28693962 -410.1594109 ]"
1016,True,8881370787073327798,"[ 22.11471538  20.75548898  15.8091779    1.20754297 -20.75548898
   0.           0.          20.75548898 -19.20744285]"
1017,True,2838823037233103450,"[ -19.49539018    1.78472911    0.           19.49539018  -71.09157963
  559.67884938 -431.82137895  104.29397557 -610.81667323]"
1018,True,8521321780911426010,"[-290.38819928    1.76480477   76.13036978    0.          -10.14840962
    6.11413796  248.47017501  -33.59384454    2.8304123 ]"
1019,True,1080412132464424810,"[-105.23133991    7.90957755   51.90783169    0.          -15.8567023
    7.27730179  126.8359086   -51.94253264 -108.54374622]"
1020,True,8165313715233107436,"[ -50.94022616    3.06047758    0.          -72.98141393  178.3585679
   81.7766859   -12.34860471 -119.35322903  -96.91782421]"
1021,True,1217588887613772034,"[  -25.77310824    -5.15462165   700.11407061     0.
    -9.03943501    21.68753107   216.9429932   -373.15948425
 -1617.58278248]"
1022,True,8194497105502851731,"[ -14.05296166    0.           37.56991413 -246.9726602  -946.91036324
  390.46748727    0.          445.94732327  -37.56991413]"
1023,True,8028749762138198613,"[ -48.6844351   574.09039028  142.81942039   48.6844351  -967.28282011
 -136.56905615    0.         -257.0749567   -79.79536648]"
1024,True,1193353963273002329,"[-8.14419421e+02  4.15051103e+00 -1.45159150e+01  1.84447862e+02
 -1.21863721e+01  2.26273793e-01  0.00000000e+00 -9.59785028e+00
  3.40044625e+01]"
1025,True,4463231550825473593,"[-105.55146238  108.0827679     3.27632668  157.00461085 -213.44567525
   37.77484535    0.           12.04445882  -18.86404103]"
1026,True,3517661954553464600,"[-116.48269303  378.53969409  154.86753783  116.48269303 -509.85602875
 -138.34569161    0.         -270.51989804 -110.21387543]"
1027,True,1941498183346388739,"[ -101.85419502   -20.370839    1697.09268113     6.89515804
   -11.17285915     0.           160.51849115   -58.46836456
 -1747.09938264]"
1028,True,1517216985686449602,"[ -30.41357378  182.91536057  101.61964476    0.          -37.90603414
  -45.59975618   60.82714755 -177.02811519 -374.04722177]"
1029,True,2799645446853219983,"[-316.52594168   -9.27717157  498.07577939    0.          -16.21619516
   37.23538265   27.39360853    0.          -37.23538265]"
1030,True,4069281937508231058,"[  25.60206835   15.33016847  308.22802796    0.          -30.61624018
   32.45778696   -2.51819842 -116.81708997 -659.6380197 ]"
1031,True,7962018274112664328,"[   -7.7120967   1588.62614405   847.94684963     7.7120967
 -1611.85493367  -847.20409423     0.         -1479.17827023
  -769.2359606 ]"
